Round,Clients,Latent Dim,Hidden Dim,Rounds,Epochs,Batch Size,Learning Rate,Gamma,Step,fraction-fit,Strategy,Recon Weight,Class Weight,KLD Weight,Beta VAE,Proximal Mu,Eta Adagrad,Eta Adam,Beta 1,Beta 2,Patience,Min Delta,Accuracy,F1 Score,Precision,Recall,Train Loss
17,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.09260510223745519,0.018553463563985597,0.010492298798867124,0.09260510223745519,126.0940524509975
18,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.09260510223745519,0.018553463563985597,0.010492298798867124,0.09260510223745519,255.67818232945032
19,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.09260510223745519,0.0185534635639856,0.010492298798867124,0.09260510223745519,461.07222420828685
20,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.09260510223745519,0.0185534635639856,0.010492298798867122,0.09260510223745519,733.1689169747489
21,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.09260510223745519,0.018553463563985597,0.01049229879886712,0.09260510223745519,1007.934332711356
22,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.09260510223745519,0.0185534635639856,0.010492298798867124,0.09260510223745519,1491.5268249511719
1,7,15,512,100,5,32,0.001,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.06809272603390251,0.014502896798911978,0.008358163096453864,0.06809272603390251,7.096284048897879
2,7,15,512,100,5,32,0.001,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.06809272603390251,0.014502896798911978,0.008358163096453864,0.06809272603390251,7.094482830592564
3,7,15,512,100,5,32,0.001,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.06809272603390251,0.014502896798911978,0.008358163096453864,0.06809272603390251,7.093003783907209
4,7,15,512,100,5,32,0.001,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.06809272603390251,0.01450289679891198,0.008358163096453864,0.06809272603390251,7.091875961848667
5,7,15,512,100,5,32,0.001,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.0680927260339025,0.014502896798911978,0.008358163096453864,0.0680927260339025,7.091289792742048
6,7,15,512,100,5,32,0.001,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.0680927260339025,0.014502896798911978,0.008358163096453864,0.0680927260339025,7.091082641056606
7,7,15,512,100,5,32,0.001,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.0680927260339025,0.01450289679891198,0.008358163096453864,0.0680927260339025,7.0913713318961005
8,7,15,512,100,5,32,0.001,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.06809272603390251,0.014502896798911978,0.008358163096453864,0.06809272603390251,7.091694797788348
9,7,15,512,100,5,32,0.001,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.0680927260339025,0.014502896798911978,0.008358163096453864,0.0680927260339025,7.0918270860399515
10,7,15,512,100,5,32,0.001,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.06809272603390251,0.014502896798911978,0.008358163096453864,0.06809272603390251,7.092291525432041
11,7,15,512,100,5,32,0.001,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.0680927260339025,0.014502896798911978,0.008358163096453864,0.0680927260339025,7.093123912811279
12,7,15,512,100,5,32,0.001,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.06809272603390251,0.014502896798911978,0.008358163096453864,0.06809272603390251,7.094207184655326
13,7,15,512,100,5,32,0.001,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.0680927260339025,0.014502896798911978,0.008358163096453864,0.0680927260339025,7.095203910555158
14,7,15,512,100,5,32,0.001,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.07285463079580726,0.022132185073361545,0.027411255597822225,0.07285463079580726,7.096083641052246
15,7,15,512,100,5,32,0.001,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.07285463079580726,0.02213218507336154,0.027411255597822228,0.07285463079580726,7.096793821879795
16,7,15,512,100,5,32,0.001,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.07285463079580726,0.020873290711018903,0.017893310488744117,0.07285463079580726,7.097568307604108
17,7,15,512,100,5,32,0.001,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.07761653555771204,0.024072220346730146,0.017906392644683414,0.07761653555771204,7.098464931760516
